Project ID;Image ID;Term ID;Job user ID;Job parameters;Number of Review Annotations;Number of Job Annotations;Number of Review Polygons;Number of Job Polygons;Number of review polygons missed by job;Review Area;Job Area;Area Percentage of review missed by job;TP;FN;FP;Recall;Precision;
151746100; 151749304; 20202; 157888979; []; 15; 40; 15; 41; -26; 699527.935104; 1073747.002772; -53.495943; 165448.000000; 534079.935104; 908299.002772; 23.651379; 15.408471; 
151746100; 151749304; 5735; 6980; [];1; 1; 1; 1; 0; 205567488.000000; 205567488.000000; 0.000000; 205567488.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151748824; 20202; 157927620; []; 14; 141; 14; 141; -127; 601634.803096; 8567937.762258; -1324.109396; 143224.000000; 458410.803096; 8424713.762258; 23.805804; 1.671627; 
151746100; 151748824; 5735; 153339200; []; 1; 1; 1; 1; 0; 220541062.500000; 220541062.500000; 0.000000; 220541062.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151748648; 20202; 6980; [];6; 4; 7; 5; 2; 194501.477695; 43306.947311; 77.734386; 43306.947311; 151194.530384; 0.000000; 22.265614; 100.000000; 
151746100; 151748648; 5735; 153339273; []; 1; 1; 1; 1; 0; 221183393.924356; 198554076.000000; 10.231020; 184382850.862146; 36800543.062210; 14171225.137854; 83.361977; 92.862788; 
151746100; 151748450; 20202; 158018496; []; 9; 102; 9; 104; -95; 311130.873046; 7018703.449913; -2155.868529; 113328.726917; 197802.146129; 6905374.722996; 36.424777; 1.614668; 
151746100; 151748450; 5735; 6980; [];1; 1; 1; 1; 0; 221175808.000000; 221175808.000000; 0.000000; 221175808.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151748252; 20202; 158059534; []; 15; 130; 15; 131; -116; 1501295.050147; 5055629.914755; -236.751254; 468613.251258; 1032681.798889; 4587016.663497; 31.213934; 9.269137; 
151746100; 151748252; 5735; 153339406; []; 1; 2; 1; 2; -1; 202858040.000000; 202858040.000000; 0.000000; 202858040.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151748045; 20202; 6980; [];10; 6; 10; 6; 4; 360856.955616; 133482.000000; 63.009720; 133482.000000; 227374.955616; 0.000000; 36.990280; 100.000000; 
151746100; 151748045; 5735; 153339461; []; 1; 2; 1; 2; -1; 173509537.500000; 173509537.500000; 0.000000; 170896046.302276; 2613491.197724; 2613491.197724; 98.493748; 98.493748; 
151746100; 151747865; 20202; 6980; [];4; 3; 4; 3; 1; 84890.000000; 47592.000000; 43.936859; 47592.000000; 37298.000000; 0.000000; 56.063141; 100.000000; 
151746100; 151747865; 5735; 153339512; []; 1; 3; 1; 3; -2; 184007250.000000; 184007250.000000; 0.000000; 184007250.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151747544; 20202; 158177483; []; 15; 166; 16; 166; -150; 1010631.121881; 13488854.887757; -1234.696171; 599305.102064; 411326.019817; 12889549.785693; 59.300084; 4.442965; 
151746100; 151747544; 5735; 153339704; []; 1; 2; 1; 2; -1; 230106712.500000; 230106712.500000; 0.000000; 230106712.500000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151747538; 20202; 6980; [];5; 5; 5; 5; 0; 353538.833333; 97659.147059; 72.376685; 61749.500000; 291789.333333; 35909.647059; 17.466115; 63.229612; 
151746100; 151747538; 5735; 153339766; []; 1; 2; 1; 2; -1; 222320279.203041; 210943350.000000; 5.117360; 193775392.403693; 28544886.799348; 17167957.596307; 87.160466; 91.861342; 
151746100; 151747171; 20202; 158230916; []; 9; 120; 12; 121; -109; 457953.852057; 7549338.552667; -1548.493297; 251837.049888; 206116.802169; 7297501.502779; 54.991796; 3.335882; 
151746100; 151747171; 5735; 6980; [];1; 1; 1; 1; 0; 191060992.000000; 191060992.000000; 0.000000; 191060992.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151746971; 20202; 6980; [];4; 3; 4; 3; 1; 131068.961905; 117414.000000; 10.418151; 117414.000000; 13654.961905; 0.000000; 89.581849; 100.000000; 
151746100; 151746971; 5735; 6980; [];1; 1; 1; 1; 0; 195554816.000000; 195554816.000000; 0.000000; 195554816.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151746956; 20202; 158265350; []; 4; 140; 4; 144; -140; 140638.751553; 5715715.060301; -3964.111063; 45040.000000; 95598.751553; 5670675.060301; 32.025313; 0.788003; 
151746100; 151746956; 5735; 6980; [];1; 1; 1; 1; 0; 201143808.000000; 201143808.000000; 0.000000; 201143808.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
151746100; 151746596; 20202; 158275081; []; 11; 115; 14; 116; -102; 720799.143303; 3973445.534676; -451.255585; 424863.467922; 295935.675381; 3548582.066754; 58.943392; 10.692571; 
151746100; 151746596; 5735; 6980; [];1; 1; 1; 1; 0; 182988450.000000; 182988450.000000; 0.000000; 182988450.000000; 0.000000; 0.000000; 100.000000; 100.000000; 
